anno,territorio,livello_territoriale,categoria_sport,n_spettacoli,persone,media_ps,botteghino,pubblico
2010,Piemonte,regione,Attività sportiva,16749.0,2354510.0,,,
2010,Valle d'Aosta,regione,Attività sportiva,235.0,12033.0,,,
2010,Tot Nord-ovest,macroarea,Attività sportiva,52506.0,9437661.0,,,
2010,Emilia-Romagna,regione,Attività sportiva,14486.0,2606885.0,,,
2010,Friuli- Venezia Giulia,regione,Attività sportiva,5692.0,734215.0,,,
2010,Trentino-Alto Adige,regione,Attività sportiva,2182.0,438879.0,,,
2010,Veneto,regione,Attività sportiva,12503.0,1940680.0,,,
2010,Tot Nord-est,macroarea,Attività sportiva,34863.0,5720659.0,,,
2010,Lazio,regione,Attività sportiva,2663.0,2629310.0,,,
2010,Marche,regione,Attività sportiva,6641.0,836148.0,,,
2010,Toscana,regione,Attività sportiva,29026.0,3052649.0,,,
2010,Umbria,regione,Attività sportiva,4428.0,345322.0,,,
2010,Tot Centro,macroarea,Attività sportiva,42758.0,6863429.0,,,
2010,Abruzzo,regione,Attività sportiva,2664.0,539024.0,,,
2010,Basilicata,regione,Attività sportiva,670.0,79669.0,,,
2010,Calabria,regione,Attività sportiva,815.0,455311.0,,,
2010,Campania,regione,Attività sportiva,2095.0,1595885.0,,,
2010,Molise,regione,Attività sportiva,712.0,60677.0,,,
2010,Puglia,regione,Attività sportiva,2120.0,1407686.0,,,
2010,Tot Sud,macroarea,Attività sportiva,9076.0,4138252.0,,,
2010,Sardegna,regione,Attività sportiva,1265.0,493226.0,,,
2010,Sicilia,regione,Attività sportiva,1244.0,1271440.0,,,
2010,Tot Isole,macroarea,Attività sportiva,2509.0,1764666.0,,,
2010,Totale complessivo,totale_nazionale,Attività sportiva,141712.0,27924667.0,,,
2009,Liguria,regione,Attività sportiva,2477.0,1374971.0,,,
2009,Lombardia,regione,Attività sportiva,34612.0,6227014.0,,,
2009,Piemonte,regione,Attività sportiva,17729.0,2548424.0,,,
2009,Valle d'Aosta,regione,Attività sportiva,328.0,15773.0,,,
2009,Tot Nord-ovest,macroarea,Attività sportiva,55146.0,10166182.0,,,
2009,Emilia-Romagna,regione,Attività sportiva,14517.0,2801092.0,,,
2009,Friuli- Venezia Giulia,regione,Attività sportiva,5308.0,810287.0,,,
2009,Trentino-Alto Adige,regione,Attività sportiva,2167.0,496964.0,,,
2009,Veneto,regione,Attività sportiva,12632.0,1838608.0,,,
2009,Tot Nord-est,macroarea,Attività sportiva,34624.0,5946951.0,,,
2009,Lazio,regione,Attività sportiva,3209.0,3161180.0,,,
2009,Marche,regione,Attività sportiva,6319.0,907959.0,,,
2009,Toscana,regione,Attività sportiva,25759.0,3293376.0,,,
2009,Umbria,regione,Attività sportiva,4866.0,380307.0,,,
2009,Tot Centro,macroarea,Attività sportiva,40153.0,7742822.0,,,
2009,Abruzzo,regione,Attività sportiva,2623.0,530277.0,,,
2009,Basilicata,regione,Attività sportiva,706.0,133953.0,,,
2009,Calabria,regione,Attività sportiva,765.0,519483.0,,,
2009,Campania,regione,Attività sportiva,2248.0,1667543.0,,,
2009,Molise,regione,Attività sportiva,447.0,56071.0,,,
2009,Puglia,regione,Attività sportiva,1856.0,1301168.0,,,
2009,Tot Sud,macroarea,Attività sportiva,8645.0,4208495.0,,,
2009,Sardegna,regione,Attività sportiva,1499.0,525195.0,,,
2009,Sicilia,regione,Attività sportiva,1510.0,1055957.0,,,
2009,Tot Isole,macroarea,Attività sportiva,3009.0,1581152.0,,,
2009,Totale complessivo,totale_nazionale,Attività sportiva,141577.0,29645602.0,,,
2008,Liguria,regione,Attività sportiva,2459.0,1307941.0,,,
2008,Lombardia,regione,Attività sportiva,33582.0,6212812.0,,,
2008,Piemonte,regione,Attività sportiva,16164.0,2354806.0,,,
2008,Valle d'Aosta,regione,Attività sportiva,285.0,14577.0,,,
2008,Tot Nord-ovest,macroarea,Attività sportiva,52490.0,9890136.0,,,
2008,Emilia-Romagna,regione,Attività sportiva,15422.0,2631280.0,,,
2008,Friuli- Venezia Giulia,regione,Attività sportiva,5470.0,789709.0,,,
2008,Trentino-Alto Adige,regione,Attività sportiva,2113.0,399798.0,,,
2008,Veneto,regione,Attività sportiva,14042.0,1763598.0,,,
2008,Tot Nord-est,macroarea,Attività sportiva,37047.0,5584385.0,,,
2008,Lazio,regione,Attività sportiva,3240.0,2660047.0,,,
2008,Marche,regione,Attività sportiva,6656.0,781012.0,,,
2008,Toscana,regione,Attività sportiva,27171.0,3621808.0,,,
2008,Umbria,regione,Attività sportiva,4791.0,352840.0,,,
2008,Tot Centro,macroarea,Attività sportiva,41858.0,7415707.0,,,
2008,Abruzzo,regione,Attività sportiva,2789.0,445726.0,,,
2008,Basilicata,regione,Attività sportiva,699.0,122640.0,,,
2008,Calabria,regione,Attività sportiva,991.0,543809.0,,,
2008,Campania,regione,Attività sportiva,2244.0,1817720.0,,,
2008,Molise,regione,Attività sportiva,485.0,51379.0,,,
2008,Puglia,regione,Attività sportiva,2317.0,1138529.0,,,
2008,Tot Sud,macroarea,Attività sportiva,9525.0,4119803.0,,,
2008,Sardegna,regione,Attività sportiva,1559.0,623628.0,,,
2008,Sicilia,regione,Attività sportiva,1500.0,1275790.0,,,
2008,Tot Isole,macroarea,Attività sportiva,3059.0,1899418.0,,,
2008,Totale complessivo,totale_nazionale,Attività sportiva,143979.0,28909449.0,,,
2007,Liguria,regione,Attività sportiva,3244.0,1339916.0,,,
2007,Lombardia,regione,Attività sportiva,36548.0,6200709.0,,,
2007,Piemonte,regione,Attività sportiva,22915.0,2792180.0,,,
2007,Valle d'Aosta,regione,Attività sportiva,321.0,20929.0,,,
2007,Tot Nord-ovest,macroarea,Attività sportiva,63028.0,10353734.0,,,
2007,Emilia-Romagna,regione,Attività sportiva,22799.0,3061765.0,,,
2007,Friuli- Venezia Giulia,regione,Attività sportiva,6513.0,496545.0,,,
2007,Trentino-Alto Adige,regione,Attività sportiva,3127.0,571522.0,,,
2007,Veneto,regione,Attività sportiva,18233.0,1832873.0,,,
2007,Tot Nord-est,macroarea,Attività sportiva,50672.0,5962705.0,,,
2007,Lazio,regione,Attività sportiva,9857.0,3294598.0,,,
2007,Marche,regione,Attività sportiva,8152.0,802173.0,,,
2007,Toscana,regione,Attività sportiva,31536.0,3520429.0,,,
2007,Umbria,regione,Attività sportiva,5210.0,418573.0,,,
2007,Tot Centro,macroarea,Attività sportiva,54755.0,8035773.0,,,
2007,Abruzzo,regione,Attività sportiva,4704.0,534731.0,,,
2007,Basilicata,regione,Attività sportiva,833.0,196132.0,,,
2007,Calabria,regione,Attività sportiva,2599.0,628717.0,,,
2007,Campania,regione,Attività sportiva,9009.0,2010314.0,,,
2007,Molise,regione,Attività sportiva,837.0,65721.0,,,
2007,Puglia,regione,Attività sportiva,5653.0,1127088.0,,,
2007,Tot Sud,macroarea,Attività sportiva,23635.0,4562703.0,,,
2007,Sardegna,regione,Attività sportiva,3377.0,566094.0,,,
2007,Sicilia,regione,Attività sportiva,4517.0,1409285.0,,,
2007,Tot Isole,macroarea,Attività sportiva,7894.0,1975379.0,,,
2007,Totale complessivo,totale_nazionale,Attività sportiva,199984.0,30890294.0,,,
2006,Liguria,regione,Attività sportiva,2448.0,876817.0,,,
2006,Lombardia,regione,Attività sportiva,32833.0,5968157.0,,,
2006,Piemonte,regione,Attività sportiva,16991.0,2837157.0,,,
2006,Valle d'Aosta,regione,Attività sportiva,236.0,10901.0,,,
2006,Tot Nord-ovest,macroarea,Attività sportiva,52508.0,9693032.0,,,
2006,Emilia-Romagna,regione,Attività sportiva,16210.0,2344211.0,,,
2006,Friuli- Venezia Giulia,regione,Attività sportiva,5764.0,574060.0,,,
2006,Trentino-Alto Adige,regione,Attività sportiva,2021.0,261306.0,,,
2006,Veneto,regione,Attività sportiva,12822.0,1268107.0,,,
2006,Tot Nord-est,macroarea,Attività sportiva,36817.0,4447684.0,,,
2006,Lazio,regione,Attività sportiva,2944.0,2644242.0,,,
2006,Marche,regione,Attività sportiva,6916.0,663097.0,,,
2006,Toscana,regione,Attività sportiva,25870.0,3046189.0,,,
2006,Umbria,regione,Attività sportiva,3841.0,304452.0,,,
2006,Tot Centro,macroarea,Attività sportiva,39571.0,6657980.0,,,
2006,Abruzzo,regione,Attività sportiva,2641.0,424625.0,,,
2006,Basilicata,regione,Attività sportiva,852.0,144727.0,,,
2006,Calabria,regione,Attività sportiva,933.0,380956.0,,,
2006,Campania,regione,Attività sportiva,2771.0,1414003.0,,,
2006,Molise,regione,Attività sportiva,455.0,65713.0,,,
2006,Puglia,regione,Attività sportiva,2162.0,895128.0,,,
2006,Tot Sud,macroarea,Attività sportiva,9814.0,3325152.0,,,
2006,Sardegna,regione,Attività sportiva,2002.0,457728.0,,,
2006,Sicilia,regione,Attività sportiva,1253.0,796321.0,,,
2006,Tot Isole,macroarea,Attività sportiva,3255.0,1254049.0,,,
2006,Totale complessivo,totale_nazionale,Attività sportiva,141965.0,25377897.0,,,
2006,Liguria,regione,Sport calcio,2094.0,835346.0,,,
2006,Lombardia,regione,Sport calcio,26604.0,5228007.0,,,
2006,Piemonte,regione,Sport calcio,13543.0,2032675.0,,,
2006,Valle d'Aosta,regione,Sport calcio,195.0,8269.0,,,
2006,Tot Nord-ovest,macroarea,Sport calcio,42436.0,8104297.0,,,
2006,Emilia-Romagna,regione,Sport calcio,11528.0,1673135.0,,,
2006,Friuli- Venezia Giulia,regione,Sport calcio,5018.0,474007.0,,,
2006,Trentino-Alto Adige,regione,Sport calcio,1215.0,98594.0,,,
2006,Veneto,regione,Sport calcio,9359.0,940438.0,,,
2006,Tot Nord-est,macroarea,Sport calcio,27120.0,3186174.0,,,
2006,Lazio,regione,Sport calcio,2021.0,2048561.0,,,
2006,Marche,regione,Sport calcio,5070.0,447107.0,,,
2006,Toscana,regione,Sport calcio,23178.0,2506301.0,,,
2006,Umbria,regione,Sport calcio,3166.0,241891.0,,,
2006,Tot Centro,macroarea,Sport calcio,33435.0,5243860.0,,,
2006,Abruzzo,regione,Sport calcio,2211.0,341363.0,,,
2006,Basilicata,regione,Sport calcio,612.0,100971.0,,,
2006,Calabria,regione,Sport calcio,495.0,309434.0,,,
2006,Campania,regione,Sport calcio,1623.0,1245110.0,,,
2006,Molise,regione,Sport calcio,316.0,58070.0,,,
2006,Puglia,regione,Sport calcio,1325.0,765546.0,,,
2006,Tot Sud,macroarea,Sport calcio,6582.0,2820494.0,,,
2006,Sardegna,regione,Sport calcio,1716.0,382047.0,,,
2006,Sicilia,regione,Sport calcio,846.0,710526.0,,,
2006,Tot Isole,macroarea,Sport calcio,2562.0,1092573.0,,,
2006,Totale complessivo,totale_nazionale,Sport calcio,112135.0,20447398.0,,,
2006,Liguria,regione,Sport di squadra non calcio,100.0,11266.0,,,
2006,Lombardia,regione,Sport di squadra non calcio,3337.0,262869.0,,,
2006,Piemonte,regione,Sport di squadra non calcio,1161.0,145504.0,,,
2006,Valle d'Aosta,regione,Sport di squadra non calcio,36.0,1451.0,,,
2006,Tot Nord-ovest,macroarea,Sport di squadra non calcio,4634.0,421090.0,,,
2006,Emilia-Romagna,regione,Sport di squadra non calcio,2489.0,365304.0,,,
2006,Friuli- Venezia Giulia,regione,Sport di squadra non calcio,430.0,54389.0,,,
2006,Trentino-Alto Adige,regione,Sport di squadra non calcio,194.0,36479.0,,,
2006,Veneto,regione,Sport di squadra non calcio,1242.0,196541.0,,,
2006,Tot Nord-est,macroarea,Sport di squadra non calcio,4355.0,652713.0,,,
2006,Lazio,regione,Sport di squadra non calcio,431.0,285103.0,,,
2006,Marche,regione,Sport di squadra non calcio,1195.0,185824.0,,,
2006,Toscana,regione,Sport di squadra non calcio,1549.0,180462.0,,,
2006,Umbria,regione,Sport di squadra non calcio,418.0,24866.0,,,
2006,Tot Centro,macroarea,Sport di squadra non calcio,3593.0,676255.0,,,
2006,Abruzzo,regione,Sport di squadra non calcio,327.0,75990.0,,,
2006,Basilicata,regione,Sport di squadra non calcio,216.0,40178.0,,,
2006,Calabria,regione,Sport di squadra non calcio,130.0,30469.0,,,
2006,Campania,regione,Sport di squadra non calcio,402.0,105233.0,,,
2006,Molise,regione,Sport di squadra non calcio,66.0,7643.0,,,
2006,Puglia,regione,Sport di squadra non calcio,591.0,109348.0,,,
2006,Tot Sud,macroarea,Sport di squadra non calcio,1732.0,368861.0,,,
2006,Sardegna,regione,Sport di squadra non calcio,166.0,41374.0,,,
2006,Sicilia,regione,Sport di squadra non calcio,280.0,42444.0,,,
2006,Tot Isole,macroarea,Sport di squadra non calcio,446.0,83818.0,,,
2006,Totale complessivo,totale_nazionale,Sport di squadra non calcio,14760.0,2202737.0,,,
2006,Liguria,regione,Sport individuali,47.0,8208.0,,,
2006,Lombardia,regione,Sport individuali,1396.0,398114.0,,,
2006,Piemonte,regione,Sport individuali,618.0,45897.0,,,
2006,Valle d'Aosta,regione,Sport individuali,1.0,157.0,,,
2006,Tot Nord-ovest,macroarea,Sport individuali,2062.0,452376.0,,,
2006,Emilia-Romagna,regione,Sport individuali,1487.0,254834.0,,,
2006,Friuli- Venezia Giulia,regione,Sport individuali,134.0,8034.0,,,
2006,Trentino-Alto Adige,regione,Sport individuali,139.0,28007.0,,,
2006,Veneto,regione,Sport individuali,1424.0,53266.0,,,
2006,Tot Nord-est,macroarea,Sport individuali,3184.0,344141.0,,,
2006,Lazio,regione,Sport individuali,303.0,290808.0,,,
2006,Marche,regione,Sport individuali,234.0,8976.0,,,
2006,Toscana,regione,Sport individuali,777.0,299122.0,,,
2006,Umbria,regione,Sport individuali,226.0,19882.0,,,
2006,Tot Centro,macroarea,Sport individuali,1540.0,618788.0,,,
2006,Abruzzo,regione,Sport individuali,60.0,744.0,,,
2006,Basilicata,regione,Sport individuali,5.0,1092.0,,,
2006,Calabria,regione,Sport individuali,36.0,0.0,,,
2006,Campania,regione,Sport individuali,576.0,50367.0,,,
2006,Molise,regione,Sport individuali,34.0,0.0,,,
2006,Puglia,regione,Sport individuali,157.0,12715.0,,,
2006,Tot Sud,macroarea,Sport individuali,868.0,64918.0,,,
2006,Sardegna,regione,Sport individuali,48.0,21074.0,,,
2006,Sicilia,regione,Sport individuali,40.0,999.0,,,
2006,Tot Isole,macroarea,Sport individuali,88.0,22073.0,,,
2006,Totale complessivo,totale_nazionale,Sport individuali,7742.0,1502296.0,,,
2006,Liguria,regione,Altri sport,207.0,21997.0,,,
2006,Lombardia,regione,Altri sport,1496.0,79167.0,,,
2006,Piemonte,regione,Altri sport,1669.0,613081.0,,,
2006,Valle d'Aosta,regione,Altri sport,4.0,1024.0,,,
2006,Tot Nord-ovest,macroarea,Altri sport,3376.0,715269.0,,,
2006,Emilia-Romagna,regione,Altri sport,706.0,50938.0,,,
2006,Friuli- Venezia Giulia,regione,Altri sport,182.0,37630.0,,,
2006,Trentino-Alto Adige,regione,Altri sport,473.0,98226.0,,,
2006,Veneto,regione,Altri sport,797.0,77862.0,,,
2006,Tot Nord-est,macroarea,Altri sport,2158.0,264656.0,,,
2006,Lazio,regione,Altri sport,189.0,19770.0,,,
2006,Marche,regione,Altri sport,417.0,21190.0,,,
2006,Toscana,regione,Altri sport,366.0,60304.0,,,
2006,Umbria,regione,Altri sport,31.0,17813.0,,,
2006,Tot Centro,macroarea,Altri sport,1003.0,119077.0,,,
2006,Abruzzo,regione,Altri sport,43.0,6528.0,,,
2006,Basilicata,regione,Altri sport,19.0,2486.0,,,
2006,Calabria,regione,Altri sport,272.0,41053.0,,,
2006,Campania,regione,Altri sport,170.0,13293.0,,,
2006,Molise,regione,Altri sport,39.0,0.0,,,
2006,Puglia,regione,Altri sport,89.0,7519.0,,,
2006,Tot Sud,macroarea,Altri sport,632.0,70879.0,,,
2006,Sardegna,regione,Altri sport,72.0,13233.0,,,
2006,Sicilia,regione,Altri sport,87.0,42352.0,,,
2006,Tot Isole,macroarea,Altri sport,159.0,55585.0,,,
2006,Totale complessivo,totale_nazionale,Altri sport,7328.0,1225466.0,,,
2005,Liguria,regione,Attività sportiva,2836.0,540751.0,,,
2005,Lombardia,regione,Attività sportiva,34103.0,5318503.0,,,
2005,Piemonte,regione,Attività sportiva,16671.0,2535668.0,,,
2005,Valle d'Aosta,regione,Attività sportiva,206.0,12872.0,,,
2005,Tot Nord-ovest,macroarea,Attività sportiva,53816.0,8407794.0,,,
2005,Emilia-Romagna,regione,Attività sportiva,15674.0,1695702.0,,,
2005,Friuli- Venezia Giulia,regione,Attività sportiva,5574.0,524709.0,,,
2005,Trentino-Alto Adige,regione,Attività sportiva,1952.0,239640.0,,,
2005,Veneto,regione,Attività sportiva,12844.0,1155032.0,,,
2005,Tot Nord-est,macroarea,Attività sportiva,36044.0,3615083.0,,,
2005,Lazio,regione,Attività sportiva,3123.0,2670445.0,,,
2005,Marche,regione,Attività sportiva,6659.0,545667.0,,,
2005,Toscana,regione,Attività sportiva,25209.0,2438012.0,,,
2005,Umbria,regione,Attività sportiva,3612.0,286242.0,,,
2005,Tot Centro,macroarea,Attività sportiva,38603.0,5940366.0,,,
2005,Abruzzo,regione,Attività sportiva,2595.0,352704.0,,,
2005,Basilicata,regione,Attività sportiva,733.0,96443.0,,,
2005,Calabria,regione,Attività sportiva,958.0,284175.0,,,
2005,Campania,regione,Attività sportiva,2689.0,1374872.0,,,
2005,Molise,regione,Attività sportiva,528.0,39289.0,,,
2005,Puglia,regione,Attività sportiva,2136.0,538920.0,,,
2005,Tot Sud,macroarea,Attività sportiva,9639.0,2686403.0,,,
2005,Sardegna,regione,Attività sportiva,2441.0,450189.0,,,
2005,Sicilia,regione,Attività sportiva,1633.0,504716.0,,,
2005,Tot Isole,macroarea,Attività sportiva,4074.0,954905.0,,,
2005,Totale complessivo,totale_nazionale,Attività sportiva,142176.0,21604551.0,,,
2004,Liguria,regione,Attività sportiva,3413.0,587547.0,,,
2004,Lombardia,regione,Attività sportiva,38483.0,4138675.0,,,
2004,Piemonte,regione,Attività sportiva,18356.0,2322344.0,,,
2004,Valle d'Aosta,regione,Attività sportiva,236.0,17411.0,,,
2004,Tot Nord-ovest,macroarea,Attività sportiva,60488.0,7065977.0,,,
2004,Emilia-Romagna,regione,Attività sportiva,20950.0,1880300.0,,,
2004,Friuli- Venezia Giulia,regione,Attività sportiva,6427.0,410357.0,,,
2004,Trentino-Alto Adige,regione,Attività sportiva,2239.0,258016.0,,,
2004,Veneto,regione,Attività sportiva,16685.0,1325956.0,,,
2004,Tot Nord-est,macroarea,Attività sportiva,46301.0,3874629.0,,,
2004,Lazio,regione,Attività sportiva,3983.0,2193370.0,,,
2004,Marche,regione,Attività sportiva,9212.0,753904.0,,,
2004,Toscana,regione,Attività sportiva,30482.0,2649024.0,,,
2004,Umbria,regione,Attività sportiva,4600.0,407401.0,,,
2004,Tot Centro,macroarea,Attività sportiva,48277.0,6003699.0,,,
2004,Abruzzo,regione,Attività sportiva,3536.0,435143.0,,,
2004,Basilicata,regione,Attività sportiva,768.0,153766.0,,,
2004,Calabria,regione,Attività sportiva,1043.0,338544.0,,,
2004,Campania,regione,Attività sportiva,3112.0,1124721.0,,,
2004,Molise,regione,Attività sportiva,505.0,44556.0,,,
2004,Puglia,regione,Attività sportiva,2910.0,619936.0,,,
2004,Tot Sud,macroarea,Attività sportiva,11874.0,2716666.0,,,
2004,Sardegna,regione,Attività sportiva,3104.0,544452.0,,,
2004,Sicilia,regione,Attività sportiva,2377.0,790446.0,,,
2004,Tot Isole,macroarea,Attività sportiva,5481.0,1334898.0,,,
2004,Totale complessivo,totale_nazionale,Attività sportiva,172421.0,20995869.0,,,
